URL,Headline,Publish Date,Publication Reach,Article Reach,Domain Name,Publication Name,Publication Location,Language,Brand,Content Type,Story Prominence,Authors,isDuplicate
https://startuptalky.com/news/daily-indian-startup-funding-roundup-key-news-22-january-2026,"Daily Indian Startup Funding Roundup & Key News - 22nd January 2026: Meine Electric Raises $750K, Chargeup Secures INR 22 Cr, Reliance to Resume Russian Oil Buys & Razorpay Gets RBI Nod",22 Jan 2026,122530,1088,startuptalky.com,StartupTalky,India,English,Antler,General News,Passing Mention,NA,No
https://www.newprivatemarkets.com/in-brief-esg-correlates-with-funding-probability-finds-vc/,"In brief: ESG correlates with funding probability, finds VC",22 Jan 2026,13099,70,newprivatemarkets.com,NA,United States,English,Antler,General News,Passing Mention,NA,No
https://fundingraised.in/startup-news-in-hindi/meine-electric-raises-750k-in-pre-seed-round/,"🔋Meine Electric ने प्री‑सीड राउंड में जुटाए $7.5 लाख,",22 Jan 2026,NA,NA,fundingraised.in,NA,India,Hindi,Antler,General News,Passing Mention,NA,No
https://www.citybiz.co/article/797051/nucleus4d-raises-1-5m-pre-seed/,Nucleus4D Raises $1.5M Pre-Seed,22 Jan 2026,42039,76,citybiz.co,Citybiz,United States,English,Antler,General News,Passing Mention,Paul Bluemner,No
https://www.accessnewswire.com/newsroom/en/business-and-professional-services/spatial-computing-startup-nucleus4d-raises-1.5m-to-digitize-the-1129938,Spatial Computing Startup Nucleus4D Raises $1.5M to Digitize the Built World,22 Jan 2026,184760,4036,accessnewswire.com,Access News Wire,United States,English,Antler,General News,Passing Mention,NA,No
http://business.decaturdailydemocrat.com/decaturdailydemocrat/article/accwirecq-2026-1-22-spatial-computing-startup-nucleus4d-raises-15m-to-digitize-the-built-world,Spatial Computing Startup Nucleus4D Raises $1.5M to Digitize the Built World,22 Jan 2026,833,8,business.decaturdailydemocrat.com,Decatur Daily Democrat Business,United States,English,Antler,General News,Passing Mention,NA,No
http://business.smdailypress.com/smdailypress/article/accwirecq-2026-1-22-spatial-computing-startup-nucleus4d-raises-15m-to-digitize-the-built-world,Spatial Computing Startup Nucleus4D Raises $1.5M to Digitize the Built World,22 Jan 2026,1849,2,business.smdailypress.com,St. Marys Daily Press Business,Turkey,English,Antler,General News,Passing Mention,NA,No
https://business.minstercommunitypost.com/minstercommunitypost/article/accwirecq-2026-1-22-spatial-computing-startup-nucleus4d-raises-15m-to-digitize-the-built-world,Spatial Computing Startup Nucleus4D Raises $1.5M to Digitize the Built World,22 Jan 2026,1368,61,business.minstercommunitypost.com,Minster Community Post Business,United States,English,Antler,General News,Passing Mention,NA,No
http://business.starkvilledailynews.com/starkvilledailynews/article/accwirecq-2026-1-22-spatial-computing-startup-nucleus4d-raises-15m-to-digitize-the-built-world,Spatial Computing Startup Nucleus4D Raises $1.5M to Digitize the Built World,22 Jan 2026,1992,13,business.starkvilledailynews.com,NA,United States,English,Antler,General News,Passing Mention,NA,No
https://markets.businessinsider.com/news/stocks/spatial-computing-startup-nucleus4d-raises-1-5m-to-digitize-the-built-world-1035736454,Spatial Computing Startup Nucleus4D Raises $1.5M to Digitize the Built World,22 Jan 2026,2085523,24828,markets.businessinsider.com,Markets Insider,United States,English,Antler,Stock News,Passing Mention,NA,No
https://www.morningstar.com/news/accesswire/1129938msn/spatial-computing-startup-nucleus4d-raises-15m-to-digitize-the-built-world,Spatial Computing Startup Nucleus4D Raises $1.5M to Digitize the Built World,22 Jan 2026,6200476,516834,morningstar.com,Morningstar,United States,English,Antler,General News,Passing Mention,NA,No
http://business.malvern-online.com/malvern-online/article/accwirecq-2026-1-22-spatial-computing-startup-nucleus4d-raises-15m-to-digitize-the-built-world,Spatial Computing Startup Nucleus4D Raises $1.5M to Digitize the Built World,22 Jan 2026,1118,17,business.malvern-online.com,Malvern Business,United Kingdom,English,Antler,General News,Passing Mention,NA,No
https://markets.financialcontent.com/lethbridgeherald/article/accwirecq-2026-1-22-spatial-computing-startup-nucleus4d-raises-15m-to-digitize-the-built-world,Spatial Computing Startup Nucleus4D Raises $1.5M to Digitize the Built World,22 Jan 2026,102380,2541,markets.financialcontent.com,Financial Content Markets,United States,English,Antler,General News,Passing Mention,NA,No
https://markets.financialcontent.com/prnews.pressrelease/article/accwirecq-2026-1-22-spatial-computing-startup-nucleus4d-raises-15m-to-digitize-the-built-world,Spatial Computing Startup Nucleus4D Raises $1.5M to Digitize the Built World,22 Jan 2026,102380,2541,markets.financialcontent.com,Financial Content Markets,United States,English,Antler,General News,Passing Mention,NA,Yes
http://business.mammothtimes.com/mammothtimes/article/accwirecq-2026-1-22-spatial-computing-startup-nucleus4d-raises-15m-to-digitize-the-built-world,Spatial Computing Startup Nucleus4D Raises $1.5M to Digitize the Built World,22 Jan 2026,1357,27,business.mammothtimes.com,Mammoth Times Business,United States,English,Antler,General News,Passing Mention,NA,No
http://business.inyoregister.com/inyoregister/article/accwirecq-2026-1-22-spatial-computing-startup-nucleus4d-raises-15m-to-digitize-the-built-world,Spatial Computing Startup Nucleus4D Raises $1.5M to Digitize the Built World,22 Jan 2026,570,13,business.inyoregister.com,Inyo Register Business,United States,English,Antler,General News,Passing Mention,NA,No
http://business.bentoncourier.com/bentoncourier/article/accwirecq-2026-1-22-spatial-computing-startup-nucleus4d-raises-15m-to-digitize-the-built-world,Spatial Computing Startup Nucleus4D Raises $1.5M to Digitize the Built World,22 Jan 2026,NA,NA,business.bentoncourier.com,NA,United States,English,Antler,General News,Passing Mention,NA,No
http://business.thepilotnews.com/thepilotnews/article/accwirecq-2026-1-22-spatial-computing-startup-nucleus4d-raises-15m-to-digitize-the-built-world,Spatial Computing Startup Nucleus4D Raises $1.5M to Digitize the Built World,22 Jan 2026,946,NA,business.thepilotnews.com,The Pilot News Business,United States,English,Antler,General News,Passing Mention,NA,No
https://stocks.observer-reporter.com/observerreporter/article/accwirecq-2026-1-22-spatial-computing-startup-nucleus4d-raises-15m-to-digitize-the-built-world,Spatial Computing Startup Nucleus4D Raises $1.5M to Digitize the Built World,22 Jan 2026,NA,NA,stocks.observer-reporter.com,NA,United States,English,Antler,General News,Passing Mention,NA,No
http://business.theantlersamerican.com/theantlersamerican/article/accwirecq-2026-1-22-spatial-computing-startup-nucleus4d-raises-15m-to-digitize-the-built-world,Spatial Computing Startup Nucleus4D Raises $1.5M to Digitize the Built World,22 Jan 2026,NA,NA,business.theantlersamerican.com,The Antlers American,United States,English,Antler,General News,Passing Mention,NA,No
https://mtrustcompany.marketminute.com/article/accwirecq-2026-1-22-spatial-computing-startup-nucleus4d-raises-15m-to-digitize-the-built-world,Spatial Computing Startup Nucleus4D Raises $1.5M to Digitize the Built World,22 Jan 2026,NA,NA,mtrustcompany.marketminute.com,M Trust Company Market Minute,United States,English,Antler,General News,Passing Mention,NA,No
http://finance.minyanville.com/minyanville/article/accwirecq-2026-1-22-spatial-computing-startup-nucleus4d-raises-15m-to-digitize-the-built-world,Spatial Computing Startup Nucleus4D Raises $1.5M to Digitize the Built World,22 Jan 2026,NA,NA,finance.minyanville.com,Minyanville Finance,United States,English,Antler,General News,Passing Mention,NA,No
https://crweworld.com/article/news-provided-by-access-newswire/3778782/spatial-computing-startup-nucleus4d-raises-15m-to-digitize-the-built-world,Spatial Computing Startup Nucleus4D Raises $1.5M to Digitize the Built World,22 Jan 2026,6068,202,crweworld.com,Crwe World,United States,English,Antler,General News,Passing Mention,NA,No
https://www.finanznachrichten.de/nachrichten-2026-01/67500728-spatial-computing-startup-nucleus4d-raises-dollar-1-5m-to-digitize-the-built-world-200.htm,Spatial Computing Startup Nucleus4D Raises $1.5M to Digitize the Built World,22 Jan 2026,2596628,362727,finanznachrichten.de,FinanzNachrichten,Switzerland,English,Antler,General News,Passing Mention,NA,No
https://www.pr-inside.com/spatial-computing-startup-nucleus4d-raises-1-5m-to-digitize-the-built-r5164519.htm,Spatial Computing Startup Nucleus4D Raises $1.5M to Digitize the Built ...,22 Jan 2026,NA,NA,pr-inside.com,NA,United States,English,Antler,General News,Passing Mention,NA,No
https://www.shifter.no/nyheter/arcline-gruender-pamir-tok-inn-pa-kapselhotell-i-san-franciscos-farligste-strok-for-a-sikre-y-combinator-plassen/448876,Arcline-gründer Pamir tok inn på kapselhotell i San Franciscos farligste strøk for å sikre Y Combinator-plassen,22 Jan 2026,NA,NA,shifter.no,NA,Norway,Norwegian,Antler,General News,Passing Mention,NA,No
https://indianstartupnews.com/funding/meine-electric-raises-rs-67-crore-in-funding-founder-says-india-will-win-the-energy-transition-when-11021713,"Meine Electric raises Rs 6.7 crore in funding; founder says, 'India will win the energy transition when...'",22 Jan 2026,104775,740,indianstartupnews.com,Indian Startup News,India,English,Antler,General News,Feature Story,NA,No
https://entrackr.com/snippets/deeptech-startup-meine-electric-raises-750k-in-pre-seed-round-11021373,Deeptech startup Meine Electric raises $750K in pre-seed round,22 Jan 2026,516194,7062,entrackr.com,Entrackr,India,English,Antler,General News,Passing Mention,NA,No
https://evreporter.com/meine-electric-raises-%e2%82%b96-7-crore-pre-seed-funding-to-develop-iron-air-battery-technology/,Meine Electric raises ₹6.7 crore Pre-Seed funding to develop Iron-Air battery technology,22 Jan 2026,71736,388,evreporter.com,EV Reporter,India,English,Antler,General News,Industry Story,NA,No
https://www.saurenergy.com/solar-energy-news/meine-electric-raises-67-cr-to-power-long-duration-iron-air-batteries-in-apac-11020959,Meine Electric Raises ₹6.7 Cr to Power Long-Duration Iron-Air Batteries in APAC,22 Jan 2026,318042,2129,saurenergy.com,Saur Energy,India,English,Antler,General News,Industry Story,Chitrika Grover,No
https://cxotoday.com/press-release/meine-electric-raises-750k-to-build-apacs-first-iron-air-battery/,Meine Electric Raises $750K to Build APAC's First Iron-Air Battery,22 Jan 2026,48419,430,cxotoday.com,CXO Today,India,English,Antler,General News,Industry Story,NA,No
https://alwatannews.net/business/article/4070997/orryx-ai-%D8%A7%D9%84%D8%AA%D8%A7%D8%A8%D8%B9%D8%A9-%D9%84-beyon-cyber-%D8%AA%D9%81%D9%88%D8%B2-%D8%A8%D9%85%D8%B3%D8%A7%D8%A8%D9%82%D8%A9-deloitte-fast-track-pitch,«Orryx AI» التابعة لـ «Beyon Cyber» تفوز بمسابقة «Deloitte Fast Track Pitch»,22 Jan 2026,372846,8725,alwatannews.net,Al-Watan,Saudi Arabia,Arabic,Antler,General News,Industry Story,NA,No
https://menafn.com/arabic/1110633824/%D9%85%D9%86%D8%B5%D8%A9-Orryx-AI-%D8%A7%D9%84%D8%AA%D8%A7%D8%A8%D8%B9%D8%A9-%D9%84%D8%B4%D8%B1%D9%83%D8%A9-Beyon-Cyber-%D8%AA%D9%81%D9%88%D8%B2-%D8%A8%D9%85%D8%B3%D8%A7%D8%A8%D9%82%D8%A9-Deloitte-Fast-Track-Pitch,منصة Orryx AI التابعة لشركة Beyon Cyber تفوز بمسابقة Deloitte Fast Track Pitch,22 Jan 2026,113113,11877,menafn.com,MENAFN,United Arab Emirates,Arabic,Antler,General News,Passing Mention,NA,No
https://www.maddyness.com/uk/2025/04/10/the-truth-about-being-a-tech-founder-more-sacrifice-than-spotlight/,The truth about being a tech founder: More sacrifice than spotlight,22 Jan 2026,305475,328,maddyness.com,Maddyness,France,English,Antler,General News,Industry Story,NA,No
https://www.capitalbrief.com/briefing/refresh-raises-13m-to-tackle-psychosocial-safety-concerns-9d01f807-798b-498a-bf7e-adb51f17e430/,ReFresh raises $1.3m to tackle psychosocial safety concerns,22 Jan 2026,76154,629,capitalbrief.com,NA,Australia,English,Antler,General News,Passing Mention,NA,No
https://mobilaser.kz/kitaj-vyryvaetsya-vpered-v-generacii-video-ii-pixverse-sozdaet-ego-v-realnom-vremeni/electronica/,Китай вырывается вперед в генерации видео — ИИ PixVerse создает его в реальном времени,22 Jan 2026,NA,NA,mobilaser.kz,NA,Kazakhstan,"Kirghiz, Kyrgyz",Antler,General News,Passing Mention,NA,No
https://www.bizbahrain.com/beyon-cybers-orryx-ai-wins-deloittes-fast-track-pitch-competition/,Beyon Cyber’s Orryx AI wins Deloitte’s Fast Track Pitch Competition,22 Jan 2026,28632,NA,bizbahrain.com,Bizbahrain,Bahrain,English,Antler,General News,Passing Mention,NA,No
https://www.top40.nl/vandaag-nieuws-vandaag-rob-kemps-wint-de-slimste-mens,Vandaag: Rob Kemps wint De Slimste Mens,22 Jan 2026,NA,NA,top40.nl,NA,The Netherlands,Dutch,Antler,General News,Passing Mention,NA,No
https://akhbar-alkhaleej.com/news/article/1426393,منصة Orryx AI التابعة لشركة Beyon Cyber تفوز بمسابقة Deloitte Fast Track Pitch,21 Jan 2026,37955,167,akhbar-alkhaleej.com,Akhbar Alkhaleej,Bahrain,Arabic,Antler,General News,Passing Mention,NA,No
https://www.grandcoulee.com/story/2026/01/21/obituaries/larry-g-maier/19022.html,Larry G. Maier,21 Jan 2026,NA,NA,grandcoulee.com,"The Star (Grand Coulee,WA)",United States,English,Antler,General News,Passing Mention,NA,No
https://kansascitymag.com/the-6-kc-area-spots-nominated-for-james-beard-awards-copy/,Here Are The 6 KC-Area Spots & Chefs Nominated For James Beard Awards,21 Jan 2026,NA,NA,kansascitymag.com,Kansas City Magazine,United States,English,Antler,General News,Passing Mention,NA,No
https://aidigitalnews.com/ai/ai-is-redrawing-vc-rules-as-investors-hedge-bets-against-rival-startups/,AI is Redrawing VC Rules as Investors Hedge Bets Against Rival Startups,21 Jan 2026,NA,NA,aidigitalnews.com,NA,United States,English,Antler,General News,Passing Mention,NA,No
https://www.theobserver.com/2026/01/21/kearny-elks-begin-new-antlers-chapter/,Kearny Elks begin new Antlers chapter,21 Jan 2026,43910,7,theobserver.com,"The Observer (Kearny,NJ)",United States,English,Antler,General News,Passing Mention,NA,No
https://www.kansascity.com/news/local/article314401344.html,James Beard Award semifinalists announced: See Kansas City's 6 contenders,21 Jan 2026,4779559,50631,kansascity.com,Kansas City Star,United States,English,Antler,General News,Passing Mention,NA,No
https://www.alayam.com/online/local/1120821/News.html,منصة Orryx AI التابعة لشركة Beyon Cyber تفوز بمسابقة Deloitte Fast Track Pitch,21 Jan 2026,NA,NA,alayam.com,Al-Ayyam,Bahrain,Arabic,Antler,General News,Industry Story,NA,No
https://rock-news.at/2026/01/21/mineralblockmarkt-wettbewerbsdynamik-und-wachstumsaussichten/,Mineralblockmarkt – Wettbewerbsdynamik und Wachstumsaussichten,21 Jan 2026,12545,25,rock-news.at,Ketik,Austria,German,Antler,General News,Passing Mention,NA,No
https://25h.app/2026/01/21/%d9%85%d9%86%d8%b5%d8%a9-orryx-ai-%d8%a7%d9%84%d8%aa%d8%a7%d8%a8%d8%b9%d8%a9-%d9%84%d8%b4%d8%b1%d9%83%d8%a9-beyon-cyber-%d8%aa%d9%81%d9%88%d8%b2-%d8%a8%d9%85%d8%b3%d8%a7%d8%a8%d9%82%d8%a9-deloitte-fas/,منصة Orryx AI التابعة لشركة Beyon Cyber تفوز بمسابقة Deloitte Fast Track Pitch,21 Jan 2026,NA,NA,25h.app,NA,United Arab Emirates,Arabic,Antler,General News,Industry Story,NA,No
https://www.zawya.com/en/press-release/companies-news/beyon-cybers-orryx-ai-wins-deloittes-fast-track-pitch-competition-jzg2ebh2,Beyon Cyber's Orryx AI wins Deloitte's Fast Track Pitch Competition,21 Jan 2026,292467,3443,zawya.com,Zawya,United Arab Emirates,English,Antler,General News,Passing Mention,NA,No
https://www.zawya.com/ar/%D8%A7%D9%84%D8%A8%D9%8A%D8%A7%D9%86%D8%A7%D8%AA-%D8%A7%D9%84%D8%B5%D8%AD%D9%81%D9%8A%D8%A9/%D8%A8%D9%8A%D8%A7%D9%86%D8%A7%D8%AA-%D8%A7%D9%84%D8%B4%D8%B1%D9%83%D8%A7%D8%AA/orryx-ai-beyon-cyber-deloitte-fast-track-pitch-cduh6wwd,منصة Orryx AI التابعة لشركة Beyon Cyber تفوز بمسابقة Deloitte Fast Track Pitch,21 Jan 2026,292467,3443,zawya.com,Zawya,United Arab Emirates,Arabic,Antler,General News,Industry Story,NA,No
https://article.wn.com/view/2026/01/21/Beyon_Cyber_s_Orryx_AI_wins_Deloitte_s_fast_track_pitch_comp/,Beyon Cyber's Orryx AI wins Deloitte's fast track pitch competition,21 Jan 2026,23862,205,article.wn.com,World News,United States,English,Antler,General News,Passing Mention,NA,No
https://bahrainso.com/highlight/beyon-cyber-s-orryx-ai-wins-deloitte-s-fast-track-pitch-competition-1430113.html,Beyon Cyber's Orryx AI wins Deloitte's fast track pitch competition,21 Jan 2026,NA,NA,bahrainso.com,Bahrainso,United Arab Emirates,Arabic,Antler,General News,Passing Mention,NA,No
https://www.bna.bh/en/BeyonCybersOrryxAIwinsDeloittesfasttrackpitchcompetition.aspx?cms=q8FmFJgiscL2fwIzON1%2bDn9yOmggNr5yG5uKRDNfu0M%3d,Beyon Cyber's Orryx AI wins Deloitte's fast track pitch competition,21 Jan 2026,297661,626,bna.bh,Bahrain News Agency,Bahrain,English,Antler,General News,Passing Mention,NA,No
https://inet.detik.com/business/d-8317880/startup-ai-spun-raih-pendanaan-rp-30-4-m-bidik-ekspansi-asia-tenggara,"Startup AI Spun Raih Pendanaan Rp 30,4 M, Bidik Ekspansi Asia Tenggara",21 Jan 2026,2753998,25615,inet.detik.com,Detik Inet,Indonesia,Indonesian,Antler,General News,Passing Mention,NA,No
https://fintechgate.net/2026/01/21/%d8%b4%d8%b1%d9%83%d8%a9-arkahub-%d8%a7%d9%84%d9%87%d9%86%d8%af%d9%8a%d8%a9-%d9%84%d9%84%d8%b7%d8%a7%d9%82%d8%a9-%d8%a7%d9%84%d9%85%d9%86%d8%b2%d9%84%d9%8a%d8%a9-%d8%aa%d8%ac%d9%85%d8%b9-2/,شركة «Arkahub» الهندية للطاقة المنزلية تجمع 2 مليون دولار لتطوير منصتها,21 Jan 2026,NA,NA,fintechgate.net,Fintech Gate,United Arab Emirates,Arabic,Antler,General News,Industry Story,NA,No
https://businessmag.al/first-voyage-startup-i-shqiptar-nga-besart-copa-qe-po-rregullon-ate-qe-teknologjia-e-prishi/,"First Voyage, startup-i shqiptar nga Besart Çopa që po rregullon atë që teknologjia e prishi!",21 Jan 2026,2708,2,businessmag.al,Business Magazine Albania,Albania,Albanian,Antler,General News,Passing Mention,NA,No
https://techeconomy.ng/inside-nigerias-17-startup-funding-slump-in-2025/,Inside Nigeria's 17% Startup Funding Slump in 2025,21 Jan 2026,30233,615,techeconomy.ng,Techeconomy,Nigeria,English,Antler,General News,Passing Mention,Peter Oluka,No
https://www.dnews.com/obituaries/boyd-antler-lowell-candler-21298618,Boyd ‘Antler’ Lowell Candler,21 Jan 2026,28876,360,dnews.com,DNews,United States,English,Antler,General News,Feature Story,NA,No
https://vtimes.com.au/nha-sang-lap-cac-startup-ai-ty-usd-ngay-cang-tre-4090677.html,Nhà sáng lập các startup AI tỷ USD ngày càng trẻ,21 Jan 2026,NA,NA,vtimes.com.au,NA,Australia,Vietnamese,Antler,General News,Feature Story,NA,No
https://id.headtopics.com/news/perusahaan-startup-ai-bernilai-fantastis-ternyata-banyak-78650823,Perusahaan Startup AI Bernilai Fantastis Ternyata Banyak Dirintis oleh Anak Muda 1 beberapa jam yang lalu,21 Jan 2026,NA,NA,id.headtopics.com,Head Topics,Saudi Arabia,Indonesian,Antler,General News,Feature Story,NA,No
https://www.bna.bh/en/National/BeyonCybersOrryxAIwinsDeloittesfasttrackpitchcompetition.aspx?cms=q8FmFJgiscL2fwIzON1%2BDn9yOmggNr5yG5uKRDNfu0M%3D,Beyon Cyber’s Orryx AI wins Deloitte’s fast track pitch competition,21 Jan 2026,297661,626,bna.bh,Bahrain News Agency,Bahrain,English,Antler,General News,Passing Mention,NA,No
https://thuonggiaonline.vn/vi-sao-cac-ong-lon-cong-nghe-dat-cuoc-vao-lanh-dao-ai-the-he-9x-10x-post567511.html,"Vì sao các ông lớn công nghệ đặt cược vào lãnh đạo AI thế hệ 9x, 10x?",20 Jan 2026,215725,5696,thuonggiaonline.vn,Thương Gia Online,Vietnam,Vietnamese,Antler,General News,Feature Story,NA,No
https://www.it-boltwise.de/nucleus4d-revolutionaere-3d-touren-fuer-die-immobilienbranche.html,Nucleus4D: Revolutionäre 3D-Touren für die Immobilienbranche,20 Jan 2026,48616,638,it-boltwise.de,NA,Germany,German,Antler,General News,Passing Mention,NA,No
http://www.nigerianwatch.com/news/Nigeria-startup-funding-fell-17%25-to-%24343m-in-2025,Nigeria startup funding fell 17% to $343m in 2025,20 Jan 2026,NA,NA,nigerianwatch.com,Nigerian Watch,United Kingdom,English,Antler,General News,Passing Mention,NA,No
https://businessday.ng/technology/article/nigerias-startup-funding-falls-17-in-2025-as-equity-pullback-currency-volatility-weigh/,"Nigeria's Startup funding falls 17% in 2025 as equity pullback, currency volatility weigh",20 Jan 2026,2470986,4754,businessday.ng,business day,Nigeria,English,Antler,Stock News,Passing Mention,NA,No
https://www.crypto-reporter.com/newsfeed/trl-and-kl-eco-city-partner-to-tokenize-viia-residences-for-global-investors-120998/,TRL and KL Eco City Partner to Tokenize Viia Residences for Global Investors,20 Jan 2026,66976,327,crypto-reporter.com,crypto-reporter.com,United States,English,Antler,General News,Passing Mention,NA,No
https://rock-news.at/2026/01/20/marktbericht-zu-erweiterbaren-reisetaschen-aus-leder-groesse-marktanteil-trends-und-wachstum/,"Marktbericht zu erweiterbaren Reisetaschen aus Leder: Größe, Marktanteil, Trends und Wachstum",20 Jan 2026,12545,25,rock-news.at,Ketik,Austria,German,Antler,General News,Passing Mention,NA,No
https://www.openpr.com/news/4353999/trl-and-kl-eco-city-partner-to-tokenize-viia-residences-for-global,TRL and KL Eco City Partner to Tokenize Viia Residences for Global Investors,20 Jan 2026,146660,2864,openpr.com,OpenPR,Germany,English,Antler,General News,Passing Mention,NA,No
https://www.techverse.asia/startup/11455/20012026/spun-dapat-seed-funding-senilai-puluhan-miliar-bantu-urus-dan-bikin-visa,"SPUN Dapat Seed Funding Senilai Puluhan Miliar, Bantu Urus dan Bikin Visa",20 Jan 2026,NA,NA,techverse.asia,NA,Indonesia,Indonesian,Antler,General News,Passing Mention,NA,No
https://www.lmtribune.com/obituaries/boyd-antler-lowell-candler-21297685,Boyd ‘Antler' Lowell Candler,20 Jan 2026,227703,6405,lmtribune.com,The Lewiston Tribune,United States,English,Antler,General News,Feature Story,NA,No
https://tecnoguia.istocks.club/a-geracao-pos-anos-90-esta-assumindo-o-controle-da-ia-na-china-vivendo-a-vida-de-um-protagonista-inspirador-gracas-a-sua-pura-capacidade/2026-01-20/,"A geração pós-anos 90 está assumindo o controle da IA ​​na China, vivendo a vida de um protagonista “inspirador” graças à sua pura capacidade.",20 Jan 2026,NA,NA,tecnoguia.istocks.club,NA,Brazil,Portuguese,Antler,General News,Passing Mention,NA,No
https://menafn.com/1110621561/TRL-And-KL-Eco-City-Partner-To-Tokenize-Viia-Residences-For-Global-Investors,TRL And KL Eco City Partner To Tokenize Viia Residences For Global Investors,20 Jan 2026,113113,11877,menafn.com,MENAFN,United Arab Emirates,English,Antler,General News,Passing Mention,NA,No
https://www.blockchainnewsonline.com/article/884685065-trl-and-kl-eco-city-partner-to-tokenize-viia-residences-for-global-investors,TRL and KL Eco City Partner to Tokenize Viia Residences for Global Investors,20 Jan 2026,NA,NA,blockchainnewsonline.com,NA,United States,English,Antler,General News,Passing Mention,NA,No
https://www.idntimes.com/business/economy/spun-raup-pendanaan-rp30-4-miliar-mau-ekspansi-ke-asia-tenggara-00-brqf5-1tzfgs,"SPUN Raup Pendanaan Rp30,4 Miliar, Mau Ekspansi ke Asia Tenggara",20 Jan 2026,15520061,704386,idntimes.com,IDN Times,Indonesia,Indonesian,Antler,General News,Passing Mention,Ridwan Aji Pitoko,No
https://today.line.me/th/v3/article/1Dyg0J2,เปิดสถิติผู้ก่อตั้ง สตาร์ตอัป AI รุ่นใหม่ อายุต่ำกว่า 29 ปี ปั้นยูนิคอร์นได้ภายใน 5 ปี,20 Jan 2026,35458915,299424,today.line.me,Line Today,Thailand,Thai,Antler,General News,Industry Story,NA,No
https://thestandard.co/ai-startup-founders-under29-unicorn/,เปิดสถิติผู้ก่อตั้ง สตาร์ตอัป AI รุ่นใหม่ อายุต่ำกว่า 29 ปี ปั้นยูนิคอร์นได้ภายใน 5 ปี,20 Jan 2026,3187797,6467,thestandard.co,The Standard (Thailand),Thailand,Thai,Antler,General News,Industry Story,NA,No
https://startupnews.fyi/2026/01/20/antler-backs-1-8m-round-for-spun-indonesias-ai-powered-travel-revolution/,"Antler Backs $1.8M Round for Spun, Indonesia's AI-Powered Travel Revolution",20 Jan 2026,103295,733,startupnews.fyi,Startup News FYI,India,English,Antler,General News,Feature Story,NA,No
https://indiaeveningpost.com/trl-and-kl-eco-city-partner-to-tokenize-viia-residences-for-global-investors/,TRL and KL Eco City Partner to Tokenize Viia Residences for Global Investors,20 Jan 2026,NA,NA,indiaeveningpost.com,NA,India,English,Antler,General News,Passing Mention,NA,No
https://www.bwdisrupt.com/article/india-ranks-third-globally-with-2-4-bn-fintech-funding-in-2025-589858,India Ranks Third Globally With $2.4 Bn FinTech Funding In 2025,20 Jan 2026,48959,195,bwdisrupt.com,NA,India,English,Antler,General News,Passing Mention,NA,No
https://www.bankingpressreleases.com/article/884685065-trl-and-kl-eco-city-partner-to-tokenize-viia-residences-for-global-investors,TRL and KL Eco City Partner to Tokenize Viia Residences for Global Investors,20 Jan 2026,NA,NA,bankingpressreleases.com,NA,United States,English,Antler,General News,Passing Mention,NA,No
https://www.smbandme.com/article/884685065-trl-and-kl-eco-city-partner-to-tokenize-viia-residences-for-global-investors,TRL and KL Eco City Partner to Tokenize Viia Residences for Global Investors,20 Jan 2026,NA,NA,smbandme.com,NA,United States,English,Antler,General News,Passing Mention,NA,No
https://www.myguidetolifestyle.com/article/884685065-trl-and-kl-eco-city-partner-to-tokenize-viia-residences-for-global-investors,TRL and KL Eco City Partner to Tokenize Viia Residences for Global Investors,20 Jan 2026,NA,NA,myguidetolifestyle.com,NA,United States,English,Antler,General News,Passing Mention,NA,No
https://www.todayinbanking.com/article/884685065-trl-and-kl-eco-city-partner-to-tokenize-viia-residences-for-global-investors,TRL and KL Eco City Partner to Tokenize Viia Residences for Global Investors,20 Jan 2026,NA,NA,todayinbanking.com,NA,United States,English,Antler,General News,Passing Mention,NA,No
https://www.channelonestyle.com/article/884685065-trl-and-kl-eco-city-partner-to-tokenize-viia-residences-for-global-investors,TRL and KL Eco City Partner to Tokenize Viia Residences for Global Investors,20 Jan 2026,NA,NA,channelonestyle.com,NA,United States,English,Antler,General News,Passing Mention,NA,No
https://www.economypressreleases.com/article/884685065-trl-and-kl-eco-city-partner-to-tokenize-viia-residences-for-global-investors,TRL and KL Eco City Partner to Tokenize Viia Residences for Global Investors,20 Jan 2026,NA,NA,economypressreleases.com,NA,United States,English,Antler,General News,Passing Mention,NA,No
https://www.cryptonewsbroadcast.com/article/884685065-trl-and-kl-eco-city-partner-to-tokenize-viia-residences-for-global-investors,TRL and KL Eco City Partner to Tokenize Viia Residences for Global Investors,20 Jan 2026,NA,NA,cryptonewsbroadcast.com,NA,United States,English,Antler,General News,Passing Mention,NA,No
https://www.journalofbusinessnews.com/article/884685065-trl-and-kl-eco-city-partner-to-tokenize-viia-residences-for-global-investors,TRL and KL Eco City Partner to Tokenize Viia Residences for Global Investors,20 Jan 2026,NA,NA,journalofbusinessnews.com,NA,United States,English,Antler,General News,Passing Mention,NA,No
https://www.malaysiabusinessreview.com/article/884685065-trl-and-kl-eco-city-partner-to-tokenize-viia-residences-for-global-investors,TRL and KL Eco City Partner to Tokenize Viia Residences for Global Investors,20 Jan 2026,NA,NA,malaysiabusinessreview.com,NA,Malaysia,English,Antler,General News,Passing Mention,NA,No
